ID condition type block concept sound concept_dist sound_dist answer correct gender age native other problem
subject_25 3 Test 2 bird in_a_d_aa similar different 1 1 M 70-79 yes No No
subject_25 4 Test 1 tree aka different similar 1 1 M 70-79 yes No No
subject_25 4 Test 1 tree aka different similar 1 0 M 70-79 yes No No
subject_25 4 Test 1 tree aka different similar 1 1 M 70-79 yes No No
subject_25 4 Test 1 tree aka different similar 1 0 M 70-79 yes No No
subject_25 4 Test 2 tree aka different similar 0 1 M 70-79 yes No No
subject_25 4 Test 2 tree aka different similar 0 0 M 70-79 yes No No
subject_25 4 Test 2 tree aka different similar 0 1 M 70-79 yes No No
subject_25 4 Test 2 tree aka different similar 0 0 M 70-79 yes No No
subject_26 joint Test_pre NA   NA NA 0 NA F 40-49 yes No No
subject_26 joint Test_pre NA   NA NA 1 NA F 40-49 yes No No
subject_26 0 Test 1 bug aba similar different 1 1 F 40-49 yes No No
subject_26 0 Test 1 bug aba similar different 0 1 F 40-49 yes No No
subject_26 0 Test 1 bug aba similar different 0 0 F 40-49 yes No No
subject_26 0 Test 1 bug aba similar different 1 0 F 40-49 yes No No
subject_26 0 Test 2 bug aba similar different 1 1 F 40-49 yes No No
subject_26 0 Test 2 bug aba similar different 1 1 F 40-49 yes No No
subject_26 0 Test 2 bug aba similar different 1 1 F 40-49 yes No No
subject_26 0 Test 2 bug aba similar different 0 1 F 40-49 yes No No
subject_26 1 Test 1 tree in_a_d_aa different similar 1 1 F 40-49 yes No No
subject_26 1 Test 1 tree in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_26 1 Test 1 tree in_a_d_aa different similar 1 1 F 40-49 yes No No
subject_26 1 Test 1 tree in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_26 1 Test 2 tree in_a_d_aa different similar 0 0 F 40-49 yes No No
subject_26 1 Test 2 tree in_a_d_aa different similar 1 0 F 40-49 yes No No
subject_26 1 Test 2 tree in_a_d_aa different similar 1 0 F 40-49 yes No No
subject_26 1 Test 2 tree in_a_d_aa different similar 1 0 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 1 0 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 1 0 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 0 1 F 40-49 yes No No
subject_26 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_26 3 Test 1 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 1 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 1 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 1 fish aka similar similar 1 0 F 40-49 yes No No
subject_26 3 Test 2 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 2 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 2 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 3 Test 2 fish aka similar similar 0 0 F 40-49 yes No No
subject_26 4 Test 1 bird ar_a_X_a different different 1 1 F 40-49 yes No No
subject_26 4 Test 1 bird ar_a_X_a different different 1 1 F 40-49 yes No No
subject_26 4 Test 1 bird ar_a_X_a different different 1 1 F 40-49 yes No No
subject_26 4 Test 1 bird ar_a_X_a different different 1 1 F 40-49 yes No No
subject_26 4 Test 2 bird ar_a_X_a different different 0 1 F 40-49 yes No No
subject_26 4 Test 2 bird ar_a_X_a different different 0 1 F 40-49 yes No No
subject_26 4 Test 2 bird ar_a_X_a different different 1 0 F 40-49 yes No No
subject_26 4 Test 2 bird ar_a_X_a different different 0 0 F 40-49 yes No No
subject_27 joint Test_pre NA   NA NA 0 NA F 50-59 yes No No
subject_27 joint Test_pre NA   NA NA 1 NA F 50-59 yes No No
subject_27 0 Test 1 tree in_a_d_aa different similar 0 0 F 50-59 yes No No
subject_27 0 Test 1 tree in_a_d_aa different similar 0 1 F 50-59 yes No No
subject_27 0 Test 1 tree in_a_d_aa different similar 0 1 F 50-59 yes No No
subject_27 0 Test 1 tree in_a_d_aa different similar 0 0 F 50-59 yes No No
subject_27 0 Test 2 tree in_a_d_aa different similar 0 0 F 50-59 yes No No
subject_27 0 Test 2 tree in_a_d_aa different similar 0 1 F 50-59 yes No No
subject_27 0 Test 2 tree in_a_d_aa different similar 0 1 F 50-59 yes No No
subject_27 0 Test 2 tree in_a_d_aa different similar 0 0 F 50-59 yes No No
subject_27 1 Test 1 bug aka similar different 0 0 F 50-59 yes No No
subject_27 1 Test 1 bug aka similar different 0 1 F 50-59 yes No No
subject_27 1 Test 1 bug aka similar different 0 0 F 50-59 yes No No
subject_27 1 Test 1 bug aka similar different 0 1 F 50-59 yes No No
subject_27 1 Test 2 bug aka similar different 1 1 F 50-59 yes No No
subject_27 1 Test 2 bug aka similar different 1 1 F 50-59 yes No No
subject_27 1 Test 2 bug aka similar different 0 0 F 50-59 yes No No
subject_27 1 Test 2 bug aka similar different 0 0 F 50-59 yes No No
subject_27 2 Test 1 flower asa catch catch 0 0 F 50-59 yes No No
subject_27 2 Test 1 flower asa catch catch 0 0 F 50-59 yes No No
subject_27 2 Test 1 flower asa catch catch 0 0 F 50-59 yes No No
subject_27 2 Test 1 flower asa catch catch 1 0 F 50-59 yes No No
subject_27 2 Test 2 flower asa catch catch 1 1 F 50-59 yes No No
subject_27 2 Test 2 flower asa catch catch 0 0 F 50-59 yes No No
subject_27 2 Test 2 flower asa catch catch 1 1 F 50-59 yes No No
subject_27 2 Test 2 flower asa catch catch 0 0 F 50-59 yes No No
subject_27 3 Test 1 fish ar_a_X_a similar similar 0 1 F 50-59 yes No No
subject_27 3 Test 1 fish ar_a_X_a similar similar 0 0 F 50-59 yes No No
subject_27 3 Test 1 fish ar_a_X_a similar similar 1 0 F 50-59 yes No No
subject_27 3 Test 1 fish ar_a_X_a similar similar 0 1 F 50-59 yes No No
subject_27 3 Test 2 fish ar_a_X_a similar similar 1 1 F 50-59 yes No No
subject_27 3 Test 2 fish ar_a_X_a similar similar 1 1 F 50-59 yes No No
subject_27 3 Test 2 fish ar_a_X_a similar similar 1 1 F 50-59 yes No No
subject_27 3 Test 2 fish ar_a_X_a similar similar 1 1 F 50-59 yes No No
subject_27 4 Test 1 bird aba different different 0 1 F 50-59 yes No No
subject_27 4 Test 1 bird aba different different 0 0 F 50-59 yes No No
subject_27 4 Test 1 bird aba different different 0 0 F 50-59 yes No No
subject_27 4 Test 1 bird aba different different 0 1 F 50-59 yes No No
subject_27 4 Test 2 bird aba different different 0 0 F 50-59 yes No No
subject_27 4 Test 2 bird aba different different 0 0 F 50-59 yes No No
subject_27 4 Test 2 bird aba different different 0 0 F 50-59 yes No No
subject_27 4 Test 2 bird aba different different 0 0 F 50-59 yes No No
subject_28 joint Test_pre NA   NA NA 0 NA F 40-49 yes No No
subject_28 joint Test_pre NA   NA NA 0 NA F 40-49 yes No No
subject_28 0 Test 1 bird ar_a_X_a different similar 0 0 F 40-49 yes No No
subject_28 0 Test 1 bird ar_a_X_a different similar 0 0 F 40-49 yes No No
subject_28 0 Test 1 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_28 0 Test 1 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_28 0 Test 2 bird ar_a_X_a different similar 0 0 F 40-49 yes No No
subject_28 0 Test 2 bird ar_a_X_a different similar 0 0 F 40-49 yes No No
subject_28 0 Test 2 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_28 0 Test 2 bird ar_a_X_a different similar 1 1 F 40-49 yes No No
subject_28 1 Test 1 tree aba similar different 1 0 F 40-49 yes No No
subject_28 1 Test 1 tree aba similar different 1 1 F 40-49 yes No No
subject_28 1 Test 1 tree aba similar different 0 1 F 40-49 yes No No
subject_28 1 Test 1 tree aba similar different 0 0 F 40-49 yes No No
subject_28 1 Test 2 tree aba similar different 1 1 F 40-49 yes No No
subject_28 1 Test 2 tree aba similar different 0 1 F 40-49 yes No No
subject_28 1 Test 2 tree aba similar different 0 0 F 40-49 yes No No
subject_28 1 Test 2 tree aba similar different 1 0 F 40-49 yes No No
subject_28 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_28 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_28 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_28 2 Test 1 flower asa catch catch 1 1 F 40-49 yes No No
subject_28 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_28 2 Test 2 flower asa catch catch 0 0 F 40-49 yes No No
subject_28 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_28 2 Test 2 flower asa catch catch 1 1 F 40-49 yes No No
subject_28 3 Test 1 bug in_a_d_aa similar similar 0 1 F 40-49 yes No No
subject_28 3 Test 1 bug in_a_d_aa similar similar 0 1 F 40-49 yes No No
subject_28 3 Test 1 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_28 3 Test 1 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_28 3 Test 2 bug in_a_d_aa similar similar 1 0 F 40-49 yes No No
subject_28 3 Test 2 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_28 3 Test 2 bug in_a_d_aa similar similar 0 0 F 40-49 yes No No
subject_28 3 Test 2 bug in_a_d_aa similar similar 1 0 F 40-49 yes No No
subject_28 4 Test 1 fish aka different different 0 0 F 40-49 yes No No
subject_28 4 Test 1 fish aka different different 0 0 F 40-49 yes No No
subject_28 4 Test 1 fish aka different different 1 1 F 40-49 yes No No
subject_28 4 Test 1 fish aka different different 1 1 F 40-49 yes No No
subject_28 4 Test 2 fish aka different different 1 1 F 40-49 yes No No
subject_28 4 Test 2 fish aka different different 1 1 F 40-49 yes No No
subject_28 4 Test 2 fish aka different different 1 1 F 40-49 yes No No
subject_28 4 Test 2 fish aka different different 1 1 F 40-49 yes No No
subject_29 joint Test_pre NA   NA NA 0 NA F 20-29 yes No No
subject_29 joint Test_pre NA   NA NA 1 NA F 20-29 yes No No
subject_29 0 Test 1 bug aba similar different 1 0 F 20-29 yes No No
subject_29 0 Test 1 bug aba similar different 1 0 F 20-29 yes No No
subject_29 0 Test 1 bug aba similar different 1 0 F 20-29 yes No No
subject_29 0 Test 1 bug aba similar different 1 0 F 20-29 yes No No
subject_29 0 Test 2 bug aba similar different 1 0 F 20-29 yes No No
subject_29 0 Test 2 bug aba similar different 1 1 F 20-29 yes No No
subject_29 0 Test 2 bug aba similar different 1 0 F 20-29 yes No No
subject_29 0 Test 2 bug aba similar different 1 1 F 20-29 yes No No
subject_29 1 Test 1 bird in_a_d_aa different similar 1 1 F 20-29 yes No No
subject_29 1 Test 1 bird in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_29 1 Test 1 bird in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_29 1 Test 1 bird in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_29 1 Test 2 bird in_a_d_aa different similar 0 1 F 20-29 yes No No
subject_29 1 Test 2 bird in_a_d_aa different similar 1 0 F 20-29 yes No No
subject_29 1 Test 2 bird in_a_d_aa different similar 1 1 F 20-29 yes No No
subject_29 1 Test 2 bird in_a_d_aa different similar 0 0 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 2 Test 1 flower asa catch catch 0 0 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 0 0 F 20-29 yes No No
subject_29 2 Test 2 flower asa catch catch 1 1 F 20-29 yes No No
subject_29 3 Test 1 tree aka similar similar 0 1 F 20-29 yes No No
subject_29 3 Test 1 tree aka similar similar 0 0 F 20-29 yes No No
subject_29 3 Test 1 tree aka similar similar 1 0 F 20-29 yes No No
subject_29 3 Test 1 tree aka similar similar 0 1 F 20-29 yes No No
subject_29 3 Test 2 tree aka similar similar 0 0 F 20-29 yes No No
subject_29 3 Test 2 tree aka similar similar 0 0 F 20-29 yes No No
subject_29 3 Test 2 tree aka similar similar 1 0 F 20-29 yes No No
subject_29 3 Test 2 tree aka similar similar 1 0 F 20-29 yes No No
subject_29 4 Test 1 fish ar_a_X_a different different 0 0 F 20-29 yes No No
subject_29 4 Test 1 fish ar_a_X_a different different 1 1 F 20-29 yes No No
subject_29 4 Test 1 fish ar_a_X_a different different 1 1 F 20-29 yes No No
subject_29 4 Test 1 fish ar_a_X_a different different 0 0 F 20-29 yes No No
subject_29 4 Test 2 fish ar_a_X_a different different 0 0 F 20-29 yes No No
subject_29 4 Test 2 fish ar_a_X_a different different 0 1 F 20-29 yes No No
subject_29 4 Test 2 fish ar_a_X_a different different 0 1 F 20-29 yes No No
subject_29 4 Test 2 fish ar_a_X_a different different 0 0 F 20-29 yes No No
subject_30 joint Test_pre NA   NA NA 0 NA M 20-29 yes No No
subject_30 joint Test_pre NA   NA NA 1 NA M 20-29 yes No No
subject_30 0 Test 1 bird aka similar different 1 0 M 20-29 yes No No
subject_30 0 Test 1 bird aka similar different 0 1 M 20-29 yes No No
subject_30 0 Test 1 bird aka similar different 1 1 M 20-29 yes No No
subject_30 0 Test 1 bird aka similar different 0 0 M 20-29 yes No No
subject_30 0 Test 2 bird aka similar different 0 1 M 20-29 yes No No
subject_30 0 Test 2 bird aka similar different 1 1 M 20-29 yes No No
subject_30 0 Test 2 bird aka similar different 1 0 M 20-29 yes No No
subject_30 0 Test 2 bird aka similar different 0 0 M 20-29 yes No No
subject_30 1 Test 1 fish ar_a_X_a different similar 0 1 M 20-29 yes No No
subject_30 1 Test 1 fish ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_30 1 Test 1 fish ar_a_X_a different similar 1 1 M 20-29 yes No No
subject_30 1 Test 1 fish ar_a_X_a different similar 0 1 M 20-29 yes No No
subject_30 1 Test 2 fish ar_a_X_a different similar 0 1 M 20-29 yes No No
subject_30 1 Test 2 fish ar_a_X_a different similar 1 0 M 20-29 yes No No
subject_30 1 Test 2 fish ar_a_X_a different similar 1 0 M 20-29 yes No No
subject_30 1 Test 2 fish ar_a_X_a different similar 0 1 M 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 1 1 M 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 0 0 M 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 0 0 M 20-29 yes No No
subject_30 2 Test 1 flower asa catch catch 1 1 M 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_30 2 Test 2 flower asa catch catch 0 0 M 20-29 yes No No
subject_30 3 Test 1 bug aba different different 1 0 M 20-29 yes No No
subject_30 3 Test 1 bug aba different different 0 1 M 20-29 yes No No
subject_30 3 Test 1 bug aba different different 1 0 M 20-29 yes No No
subject_30 3 Test 1 bug aba different different 0 1 M 20-29 yes No No
subject_30 3 Test 2 bug aba different different 0 0 M 20-29 yes No No
subject_30 3 Test 2 bug aba different different 0 0 M 20-29 yes No No
subject_30 3 Test 2 bug aba different different 1 0 M 20-29 yes No No
subject_30 3 Test 2 bug aba different different 0 0 M 20-29 yes No No
subject_30 4 Test 1 tree in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_30 4 Test 1 tree in_a_d_aa similar similar 0 1 M 20-29 yes No No
subject_30 4 Test 1 tree in_a_d_aa similar similar 1 1 M 20-29 yes No No
subject_30 4 Test 1 tree in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_30 4 Test 2 tree in_a_d_aa similar similar 0 1 M 20-29 yes No No
subject_30 4 Test 2 tree in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_30 4 Test 2 tree in_a_d_aa similar similar 0 1 M 20-29 yes No No
subject_30 4 Test 2 tree in_a_d_aa similar similar 0 0 M 20-29 yes No No
subject_31 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_31 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_31 0 Test 1 bug in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_31 0 Test 1 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_31 0 Test 1 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_31 0 Test 1 bug in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_31 0 Test 2 bug in_a_d_aa similar similar 0 0 F 30-39 yes No No
subject_31 0 Test 2 bug in_a_d_aa similar similar 1 1 F 30-39 yes No No
subject_31 0 Test 2 bug in_a_d_aa similar similar 0 1 F 30-39 yes No No
subject_31 0 Test 2 bug in_a_d_aa similar similar 1 0 F 30-39 yes No No
subject_31 1 Test 1 bird aka different different 0 0 F 30-39 yes No No
subject_31 1 Test 1 bird aka different different 1 1 F 30-39 yes No No
subject_31 1 Test 1 bird aka different different 0 0 F 30-39 yes No No
subject_31 1 Test 1 bird aka different different 1 1 F 30-39 yes No No
subject_31 1 Test 2 bird aka different different 1 1 F 30-39 yes No No
subject_31 1 Test 2 bird aka different different 1 1 F 30-39 yes No No
subject_31 1 Test 2 bird aka different different 1 1 F 30-39 yes No No
subject_31 1 Test 2 bird aka different different 1 1 F 30-39 yes No No
subject_31 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_31 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_31 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_31 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_31 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_31 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_31 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_31 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_31 3 Test 1 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_31 3 Test 1 tree ar_a_X_a different similar 1 1 F 30-39 yes No No
subject_31 3 Test 1 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_31 3 Test 1 tree ar_a_X_a different similar 1 1 F 30-39 yes No No
subject_31 3 Test 2 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_31 3 Test 2 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_31 3 Test 2 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_31 3 Test 2 tree ar_a_X_a different similar 0 0 F 30-39 yes No No
subject_31 4 Test 1 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 1 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 1 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 1 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 2 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 2 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 2 fish aba similar different 0 0 F 30-39 yes No No
subject_31 4 Test 2 fish aba similar different 0 0 F 30-39 yes No No
subject_32 joint Test_pre NA   NA NA 0 NA M 60-69 yes No No
subject_32 joint Test_pre NA   NA NA 0 NA M 60-69 yes No No
subject_32 0 Test 1 tree aba similar different 0 0 M 60-69 yes No No
subject_32 0 Test 1 tree aba similar different 0 1 M 60-69 yes No No
subject_32 0 Test 1 tree aba similar different 1 0 M 60-69 yes No No
subject_32 0 Test 1 tree aba similar different 1 1 M 60-69 yes No No
subject_32 0 Test 2 tree aba similar different 0 0 M 60-69 yes No No
subject_32 0 Test 2 tree aba similar different 1 0 M 60-69 yes No No
subject_32 0 Test 2 tree aba similar different 1 1 M 60-69 yes No No
subject_32 0 Test 2 tree aba similar different 0 1 M 60-69 yes No No
subject_32 1 Test 1 fish ar_a_X_a different similar 1 1 M 60-69 yes No No
subject_32 1 Test 1 fish ar_a_X_a different similar 0 0 M 60-69 yes No No
subject_32 1 Test 1 fish ar_a_X_a different similar 1 1 M 60-69 yes No No
subject_32 1 Test 1 fish ar_a_X_a different similar 0 0 M 60-69 yes No No
subject_32 1 Test 2 fish ar_a_X_a different similar 0 0 M 60-69 yes No No
subject_32 1 Test 2 fish ar_a_X_a different similar 0 0 M 60-69 yes No No
subject_32 1 Test 2 fish ar_a_X_a different similar 0 0 M 60-69 yes No No
subject_32 1 Test 2 fish ar_a_X_a different similar 0 0 M 60-69 yes No No
subject_32 2 Test 1 flower asa catch catch 1 0 M 60-69 yes No No
subject_32 2 Test 1 flower asa catch catch 1 1 M 60-69 yes No No
subject_32 2 Test 1 flower asa catch catch 0 0 M 60-69 yes No No
subject_32 2 Test 1 flower asa catch catch 1 1 M 60-69 yes No No
subject_32 2 Test 2 flower asa catch catch 1 1 M 60-69 yes No No
subject_32 2 Test 2 flower asa catch catch 0 0 M 60-69 yes No No
subject_32 2 Test 2 flower asa catch catch 0 0 M 60-69 yes No No
subject_32 2 Test 2 flower asa catch catch 1 1 M 60-69 yes No No
subject_32 3 Test 1 bird aka different different 0 0 M 60-69 yes No No
subject_32 3 Test 1 bird aka different different 0 0 M 60-69 yes No No
subject_32 3 Test 1 bird aka different different 1 1 M 60-69 yes No No
subject_32 3 Test 1 bird aka different different 1 1 M 60-69 yes No No
subject_32 3 Test 2 bird aka different different 1 1 M 60-69 yes No No
subject_32 3 Test 2 bird aka different different 1 1 M 60-69 yes No No
subject_32 3 Test 2 bird aka different different 1 1 M 60-69 yes No No
subject_32 3 Test 2 bird aka different different 1 1 M 60-69 yes No No
subject_32 4 Test 1 bug in_a_d_aa similar similar 0 0 M 60-69 yes No No
subject_32 4 Test 1 bug in_a_d_aa similar similar 0 1 M 60-69 yes No No
subject_32 4 Test 1 bug in_a_d_aa similar similar 0 1 M 60-69 yes No No
subject_32 4 Test 1 bug in_a_d_aa similar similar 0 0 M 60-69 yes No No
subject_32 4 Test 2 bug in_a_d_aa similar similar 1 0 M 60-69 yes No No
subject_32 4 Test 2 bug in_a_d_aa similar similar 1 1 M 60-69 yes No No
subject_32 4 Test 2 bug in_a_d_aa similar similar 1 0 M 60-69 yes No No
subject_32 4 Test 2 bug in_a_d_aa similar similar 1 1 M 60-69 yes No No
subject_33 joint Test_pre NA   NA NA 1 NA F 30-39 yes No No
subject_33 joint Test_pre NA   NA NA 0 NA F 30-39 yes No No
subject_33 0 Test 1 tree aka different different 1 0 F 30-39 yes No No
subject_33 0 Test 1 tree aka different different 0 0 F 30-39 yes No No
subject_33 0 Test 1 tree aka different different 0 1 F 30-39 yes No No
subject_33 0 Test 1 tree aka different different 1 1 F 30-39 yes No No
subject_33 0 Test 2 tree aka different different 1 1 F 30-39 yes No No
subject_33 0 Test 2 tree aka different different 1 1 F 30-39 yes No No
subject_33 0 Test 2 tree aka different different 1 1 F 30-39 yes No No
subject_33 0 Test 2 tree aka different different 1 1 F 30-39 yes No No
subject_33 1 Test 1 fish ar_a_X_a similar similar 0 0 F 30-39 yes No No
subject_33 1 Test 1 fish ar_a_X_a similar similar 1 1 F 30-39 yes No No
subject_33 1 Test 1 fish ar_a_X_a similar similar 0 1 F 30-39 yes No No
subject_33 1 Test 1 fish ar_a_X_a similar similar 1 0 F 30-39 yes No No
subject_33 1 Test 2 fish ar_a_X_a similar similar 0 0 F 30-39 yes No No
subject_33 1 Test 2 fish ar_a_X_a similar similar 0 1 F 30-39 yes No No
subject_33 1 Test 2 fish ar_a_X_a similar similar 1 0 F 30-39 yes No No
subject_33 1 Test 2 fish ar_a_X_a similar similar 1 1 F 30-39 yes No No
subject_33 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_33 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_33 2 Test 1 flower asa catch catch 1 1 F 30-39 yes No No
subject_33 2 Test 1 flower asa catch catch 0 0 F 30-39 yes No No
subject_33 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_33 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_33 2 Test 2 flower asa catch catch 0 0 F 30-39 yes No No
subject_33 2 Test 2 flower asa catch catch 1 1 F 30-39 yes No No
subject_33 3 Test 1 bird aba similar different 1 0 F 30-39 yes No No
subject_33 3 Test 1 bird aba similar different 0 1 F 30-39 yes No No
subject_33 3 Test 1 bird aba similar different 1 1 F 30-39 yes No No
subject_33 3 Test 1 bird aba similar different 0 0 F 30-39 yes No No
subject_33 3 Test 2 bird aba similar different 1 0 F 30-39 yes No No
subject_33 3 Test 2 bird aba similar different 1 0 F 30-39 yes No No
subject_33 3 Test 2 bird aba similar different 0 0 F 30-39 yes No No
subject_33 3 Test 2 bird aba similar different 0 0 F 30-39 yes No No
subject_33 4 Test 1 bug in_a_d_aa different similar 1 1 F 30-39 yes No No
subject_33 4 Test 1 bug in_a_d_aa different similar 0 0 F 30-39 yes No No
subject_33 4 Test 1 bug in_a_d_aa different similar 1 0 F 30-39 yes No No
subject_33 4 Test 1 bug in_a_d_aa different similar 0 1 F 30-39 yes No No
subject_33 4 Test 2 bug in_a_d_aa different similar 0 0 F 30-39 yes No No
subject_33 4 Test 2 bug in_a_d_aa different similar 0 0 F 30-39 yes No No
subject_33 4 Test 2 bug in_a_d_aa different similar 0 1 F 30-39 yes No No
subject_33 4 Test 2 bug in_a_d_aa different similar 0 1 F 30-39 yes No No
subject_34 joint Test_pre NA   NA NA 0 NA F 60-69 yes No No
subject_34 joint Test_pre NA   NA NA 0 NA F 60-69 yes No No
subject_34 0 Test 1 bird aka different different 1 1 F 60-69 yes No No
subject_34 0 Test 1 bird aka different different 1 1 F 60-69 yes No No
subject_34 0 Test 1 bird aka different different 1 1 F 60-69 yes No No
subject_34 0 Test 1 bird aka different different 1 1 F 60-69 yes No No
subject_34 0 Test 2 bird aka different different 0 0 F 60-69 yes No No
subject_34 0 Test 2 bird aka different different 1 1 F 60-69 yes No No
subject_34 0 Test 2 bird aka different different 1 1 F 60-69 yes No No
subject_34 0 Test 2 bird aka different different 0 0 F 60-69 yes No No
subject_34 1 Test 1 bug in_a_d_aa similar similar 1 1 F 60-69 yes No No
subject_34 1 Test 1 bug in_a_d_aa similar similar 1 0 F 60-69 yes No No
subject_34 1 Test 1 bug in_a_d_aa similar similar 0 1 F 60-69 yes No No
subject_34 1 Test 1 bug in_a_d_aa similar similar 1 0 F 60-69 yes No No
subject_34 1 Test 2 bug in_a_d_aa similar similar 0 1 F 60-69 yes No No
subject_34 1 Test 2 bug in_a_d_aa similar similar 0 1 F 60-69 yes No No
subject_34 1 Test 2 bug in_a_d_aa similar similar 0 1 F 60-69 yes No No
subject_34 1 Test 2 bug in_a_d_aa similar similar 0 1 F 60-69 yes No No
subject_34 2 Test 1 flower asa catch catch 0 0 F 60-69 yes No No
subject_34 2 Test 1 flower asa catch catch 1 1 F 60-69 yes No No
subject_34 2 Test 1 flower asa catch catch 0 0 F 60-69 yes No No
subject_34 2 Test 1 flower asa catch catch 1 1 F 60-69 yes No No
subject_34 2 Test 2 flower asa catch catch 1 1 F 60-69 yes No No
subject_34 2 Test 2 flower asa catch catch 1 1 F 60-69 yes No No
subject_34 2 Test 2 flower asa catch catch 0 0 F 60-69 yes No No
subject_34 2 Test 2 flower asa catch catch 0 0 F 60-69 yes No No
subject_34 3 Test 1 tree aba different similar 1 1 F 60-69 yes No No
subject_34 3 Test 1 tree aba different similar 1 1 F 60-69 yes No No
